# Acc1	amplitude
# "Acc1"	"amplitude"
# 875
0	0.0668737854919566
0.8	0.0164299260361855
1.6	0.00336688440906757
2.4	0.050546436568554
3.2	0.0203100164011108
4	0.00145379968078818
4.8	0.0566729760590891
5.6	0.0884470905858863
6.4	0.0294029692172746
7.2	0.0363689377246391
8	0.0676057076242652
8.8	0.0823416897330206
9.6	0.0212322611831534
10.4	0.034754537226628
11.2	0.0611259403583921
12	0.0315868826544181
12.8	0.0631393725376749
13.6	0.0483463542353837
14.4	0.0419150748806205
15.2	0.0119288627815763
16	0.0823107324582293
16.8	0.0390503154621571
17.6	0.0432006711918747
18.4	0.0969124386514948
19.2	0.0859016963289573
20	0.031115212980911
20.8	0.0325838862556838
21.6	0.014086081070239
22.4	0.0640315817689765
23.2	0.0652216252759042
24	0.082942538580761
24.8	0.014150032383892
25.6	0.0915934507598739
26.4	0.0817287304710844
27.2	0.0689102012870598
28	0.00724466315284063
28.8	0.0960956480743495
29.6	0.0400981117968651
30.4	0.0866134838526336
31.2	0.0507035515033757
32	0.0261322791230172
32.8	0.0228219744887107
33.6	0.0361069517122037
34.4	0.0226140413190169
35.2	0.0971874496666283
36	0.0287215655438181
36.8	0.0895426932576781
37.6	0.0293507702267087
38.4	0.00604493401698534
39.2	0.0348576772702624
40	0.0247421277980514
40.8	0.0433129264831537
41.6	0.0425295952444967
42.4	0.0964400814535982
43.2	0.033998232852724
44	0.0995345830238445
44.8	0.0536917010316462
45.6	0.0837857507780635
46.4	0.0308104470790677
47.2	0.00907822434494825
48	0.0708173921669334
48.8	0.088710837392095
49.6	0.0587093679146833
50.4	0.0326184858436984
51.2	0.0279035596210961
52	0.0875727243443284
52.8	0.0240716335455975
53.6	0.0893873720551054
54.4	0.0337096545325776
55.2	0.0860383722343011
56	0.0410988638375337
56.8	0.0525848030111396
57.6	0.00802150815607597
58.4	0.0930043621291298
59.2	0.0535818465321247
60	0.0369174414741601
60.8	0.0397184460374069
61.6	0.0138449126872151
62.4	0.0228098714577995
63.2	0.0459546249725885
64	0.0463717477040587
64.8	0.0140168098432108
65.6	0.0655571823022744
66.4	0.0774147094005925
67.2	0.0942543796619971
68	0.0243266307901907
68.8	0.0906496745818368
69.6	0.0407499266572304
70.4	0.0641954206493476
71.2	0.0403725507329214
72	0.0653602090760344
72.8	0.00846260281604744
73.6	0.0519677239446983
74.4	0.0842239054097765
75.2	0.0739862189148363
76	0.0574166519385562
76.8	0.0163196863224407
77.6	0.0722279217861359
78.4	0.0608127384846289
79.2	0.0991566821753231
80	0.0683495716891661
80.8	0.081718002138673
81.6	0.0271149519643388
82.4	0.0593270018035871
83.2	0.0607356803384137
84	0.0866447684723475
84.8	0.0366935561991673
85.6	0.0644898526589159
86.4	0.043557681050114
87.2	0.0871480771159068
88	0.0165816353401403
88.8	0.0144131334903769
89.6	0.0807911652063155
90.4	0.0919146400227432
91.2	0.0453306495801961
92	0.0953400487833398
92.8	0.00458850537572359
93.6	0.0749470184925737
94.4	0.0949092406658595
95.2	0.0978219489820708
96	0.0482937933047377
96.8	0.0186378548137871
97.6	0.010831771871435
98.4	0.0511503177583438
99.2	0.093610015136679
100	0.0296007939930431
100.8	0.00668798052554486
101.6	0.0188342390484855
102.4	0.0322074407411255
103.2	0.0903189106494878
104	0.0660822997363541
104.8	0.0164030909628359
105.6	0.0255524627123288
106.4	0.0607523840852682
107.2	0.0299946640067239
108	0.0333008914439661
108.8	0.0714319539914494
109.6	0.0476630347251837
110.4	0.0835106372424994
111.2	0.0878158514757336
112	0.0245853775254829
112.8	0.0746753929589483
113.6	0.0385100513309511
114.4	0.0748636783977617
115.2	0.00365900524920905
116	0.0382630727192695
116.8	0.0226665760058628
117.6	0.0636296344085649
118.4	0.00983780044564731
119.2	0.0602706625531335
120	0.0967672422613039
120.8	0.0970041282146449
121.6	0.0623341315604762
122.4	0.00418897382324445
123.2	0.0326525547060929
124	0.0861733867956109
124.8	0.042085016358837
125.6	0.0120593470104708
126.4	0.0758044236893942
127.2	0.0907424829468821
128	0.0792803222838004
128.8	0.0131971768773993
129.6	0.0280856470379516
130.4	0.0349796147396497
131.2	0.010287964443925
132	0.0885014810523132
132.8	0.059136885877691
133.6	0.0877581195079252
134.4	0.0103681048260674
135.2	0.0587573286917253
136	0.0205914233548444
136.8	0.0402946486831153
137.6	0.0731804310391232
138.4	0.0204410779973977
139.2	0.0454208450187884
140	0.0418650034170858
140.8	0.0444915836879054
141.6	0.0709258155891705
142.4	0.0321832704887845
143.2	0.0212510782098374
144	0.0865275600746558
144.8	0.0957695718233021
145.6	0.0414034453078448
146.4	0.0918960043644664
147.2	0.0533975166306424
148	0.0624878186192318
148.8	0.0959628251347384
149.6	0.0517706054484169
150.4	0.0859465297704704
151.2	0.0907411156083422
152	0.0842334385114746
152.8	0.0121915756930458
153.6	0.0874696194150819
154.4	0.0102710251847704
155.2	0.0267942493684509
156	0.0436372677815348
156.8	0.0918315769950684
157.6	0.00262571239219952
158.4	0.0721657737299228
159.2	0.0593091743775349
160	0.0536115117358976
160.8	0.0514583455672887
161.6	0.0411175443456989
162.4	0.0902592126465981
163.2	0.00777943030790426
164	0.0192087529115011
164.8	0.0827567726836969
165.6	0.0143829899464141
166.4	0.0565497209624189
167.2	0.0748328181402126
168	0.0505845916446856
168.8	0.0305696064578621
169.6	0.0844937987706512
170.4	0.0141686811956619
171.2	0.0578368404371103
172	0.0482286340510267
172.8	0.00426390022286004
173.6	0.0903178698786946
174.4	0.0204231162585215
175.2	0.0594540481379218
176	0.0968836429594515
176.8	0.0458443378375808
177.6	0.0118063141051778
178.4	0.0372031458147651
179.2	0.0451473607877377
180	0.0177694916097545
180.8	0.058181237680877
181.6	0.0713038516441974
182.4	0.0475897724851316
183.2	0.0778395676794846
184	0.00828627278155547
184.8	0.0363134106568932
185.6	0.0286340597890879
186.4	0.096752958441238
187.2	0.0512589771131709
188	0.0641720344447855
188.8	0.0445503258817561
189.6	0.0156435223057283
190.4	0.0254507987638607
191.2	0.0748117795159723
192	0.0620419290324326
192.8	0.0135491538502211
193.6	0.0846884949384588
194.4	0.000346134841222929
195.2	0.00579536799699626
196	0.0644724079426234
196.8	0.0716523345951353
197.6	0.00236026623019652
198.4	0.081040512153103
199.2	0.000406424463574476
200	0.0701404640811225
200.8	0.0389864504758832
201.6	0.0440717561433813
202.4	0.060847868669844
203.2	0.087924682576124
204	0.0528706644542227
204.8	0.0645072551376914
205.6	0.0766331787885042
206.4	0.0576278938510746
207.2	0.0340450509857109
208	0.0991544170270018
208.8	0.0394271293509111
209.6	0.0282956735698922
210.4	0.0167931847844947
211.2	0.0457487772686577
212	0.0730592200758566
212.8	0.00662937621271022
213.6	0.00806378803360474
214.4	0.0684048621681491
215.2	0.0323090692799668
216	0.0463857180776669
216.8	0.0651448735176036
217.6	0.0382371186978972
218.4	0.0965129563672248
219.2	0.0939186524685958
220	0.00812242617589306
220.8	0.0163533571954713
221.6	0.0328218340684123
222.4	0.0391043439914082
223.2	0.0666137411891077
224	0.0852230635429942
224.8	0.0826921588038894
225.6	0.0893968056752179
226.4	0.079044560006271
227.2	0.0721556057308589
228	0.0754215915215843
228.8	0.0819069924832913
229.6	0.0792774055922061
230.4	0.079434031372256
231.2	0.000158856466069231
232	0.0252733078663794
232.8	0.00909508983781611
233.6	0.0415846884621586
234.4	0.0325006234354628
235.2	0.0713630743805156
236	0.0928724128443629
236.8	0.005822306599212
237.6	0.0424746537138086
238.4	0.0158922774441169
239.2	0.091332547636392
240	0.00464579547089827
240.8	0.0111145540751942
241.6	0.0390662048385057
242.4	0.0704507955150407
243.2	0.0923283314004288
244	0.0270086750808592
244.8	0.076108501723236
245.6	0.0701164058145348
246.4	0.0103300868338059
247.2	0.0161527805098417
248	0.0106911303578087
248.8	0.0890233769764918
249.6	0.0826839748916105
250.4	0.077252714868333
251.2	0.0845802800507224
252	0.0949420307445342
252.8	0.0827109250670317
253.6	0.00802954424665171
254.4	0.00554141740785721
255.2	0.0186403909605382
256	0.0016520507508893
256.8	0.0853095961297731
257.6	0.0551905018613563
258.4	0.0692190972591614
259.2	0.00261843104457437
260	0.0199660064702545
260.8	0.0979727758168126
261.6	0.0645635010337882
262.4	0.0920504316122637
263.2	0.0616187619539894
264	0.0159851893802181
264.8	0.0167143298322908
265.6	0.0468513213241295
